   1        0.7000    0.7000    3.0004    1.9998  5000012      748   584.35        33        0.058      0.058      1.630     35.075     70.144    -18.670   -109.700     46.080     92.140 
   2        0.6499    0.6499    3.0008    1.9998  5000007      678   584.53        29        0.058      0.058      1.630     35.075     70.144    -18.780   -104.910     46.080     92.140 
   3        0.6001    0.6001    3.0004    1.9998  5000012      657   584.26        39        0.058      0.058      1.630     35.075     70.144    -19.210   -100.570     46.080     92.140 
   4       0.5500    0.5500    3.0004    1.9998  5000007      640   584.67        94        0.058      0.058      1.630     35.075     70.144    -19.970    -96.620     46.080     92.140 
   5       0.4999    0.4999    3.0005    1.9998  5000010      572   584.32       121        0.059      0.059      1.630     35.075     70.144    -21.040    -93.050     46.080     92.140 
   6       0.4500    0.4500    3.0004    1.9998  5000007      646   584.29       107        0.059      0.059      1.630     35.075     70.144    -22.400    -89.830     46.080     92.140 
   7       0.3999    0.3999    3.0004    1.9998  5000006      804   583.89        49        0.059      0.059      1.630     35.075     70.144    -24.060    -86.940     46.080     92.140 
   8       0.3499    0.3499    3.0002    1.9998  5000011      811   584.21        21        0.059      0.059      1.630     35.075     70.144    -25.990    -84.390     46.080     92.140 
   9       0.2999    0.2999    3.0005    1.9998  5000008      859   584.35        29        0.059      0.059      1.630     35.075     70.144    -28.200    -82.180     46.080     92.140 
  10       0.2499    0.2499    3.0003    1.9998  5000011     1044   583.78        32        0.059      0.059      1.630     35.075     70.144    -30.660    -80.290     46.080     92.140 
  11       0.1999    0.1999    3.0004    1.9998  5000013     1396   584.20        26        0.059      0.059      1.630     35.075     70.144    -33.370    -78.740     46.080     92.140 
  12       0.1499    0.1499    3.0001    1.9998  5000008     1901   585.24        55        0.059      0.059      1.630     35.075     70.144    -36.290    -77.520     46.080     92.140 
  13       0.1000    0.1000    3.0004    1.9998  5000009     1794   585.55        83        0.060      0.060      1.630     35.075     70.144    -39.420    -76.660     46.080     92.140 
  14       0.0498    0.0498    3.0002    1.9998  5000012     1205   585.39       109        0.060      0.060      1.630     35.075     70.144    -42.730    -76.130     46.080     92.140 
  15      -0.0001   -0.0001    3.0003    1.9998  5000008      899   585.07       114        0.060      0.060      1.630     35.075     70.144    -46.180    -75.960     46.080     92.140 
  16      -0.0501   -0.0501    3.0004    1.9998  5000013      748   585.05       119        0.059      0.059      1.630     35.075     70.144    -49.760    -76.140     46.080     92.140 
  17      -0.1001   -0.1001    3.0003    1.9998  5000006      683   584.75       102        0.059      0.059      1.630     35.075     70.144    -53.440    -76.660     46.080     92.140 
  18      -0.1501   -0.1501    3.0003    1.9998  5000012      655   585.06        40        0.059      0.059      1.630     35.075     70.144    -57.190    -77.530     46.080     92.140 
  19      -0.2001   -0.2001    3.0002    1.9998  5000009      633   585.03        44        0.059      0.059      1.630     35.075     70.144    -60.990    -78.740     46.080     92.140 
  20      -0.2501   -0.2501    3.0005    1.9998  5000010      634   584.88        30        0.059      0.059      1.630     35.075     70.144    -64.830    -80.300     46.080     92.140 
